From: 2016-05-29 18:32:47.857
To: 2016-06-03 12:45:24.362

DATE,PROCESS,USER,PROTOCOL,SRC_IP,SRC_PORT,SRC_PORT_NAME,DEST_IP,DEST_PORT,DEST_PORT_NAME
2016-06-01 01:47:45.847,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50719,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-06-01 01:48:17.909,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50720,,eu.vortex.data.microsoft.com,443,https
2016-06-01 02:02:45.875,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50721,,104.244.43.231,443,https
2016-06-01 02:03:18.188,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50725,,eu.vortex.data.microsoft.com,443,https
2016-06-01 02:03:18.291,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50726,,66.119.144.158,443,https
2016-06-01 02:03:18.557,C:\Windows\System32\CompatTelRunner.exe,AUTORITE NT\Système,tcp,MyComputer,50727,,a23-206-7-161.deploy.static.akamaitechnologies.com,80,http
2016-06-01 02:03:19.103,System,AUTORITE NT\Système,udp,MyComputer,137,netbios-ns,66.119.144.158,137,netbios-ns
2016-06-01 02:17:45.855,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50728,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-06-01 02:17:46.535,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50729,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-06-01 02:18:18.147,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50730,,eu.vortex.data.microsoft.com,443,https
2016-06-01 02:32:45.844,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50731,,104.244.43.199,443,https
2016-06-01 02:33:18.727,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50735,,eu.vortex.data.microsoft.com,443,https
2016-06-01 02:47:45.842,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50736,,a23-35-118-135.deploy.static.akamaitechnologies.com,80,http
2016-06-01 02:48:18.809,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50737,,eu.vortex.data.microsoft.com,443,https
2016-06-01 03:02:45.916,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50741,,104.244.43.167,443,https
2016-06-01 03:03:18.988,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50742,,eu.vortex.data.microsoft.com,443,https
2016-06-01 03:17:45.895,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50743,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 03:17:47.085,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50744,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-06-01 03:18:19.102,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50745,,eu.vortex.data.microsoft.com,443,https
2016-06-01 03:32:45.899,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50749,,104.244.43.199,443,https
2016-06-01 03:33:19.216,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50750,,eu.vortex.data.microsoft.com,443,https
2016-06-01 03:47:45.890,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50751,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 03:48:19.347,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50752,,eu.vortex.data.microsoft.com,443,https
2016-06-01 04:02:45.915,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50756,,104.244.43.231,443,https
2016-06-01 04:03:19.437,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50757,,eu.vortex.data.microsoft.com,443,https
2016-06-01 04:17:45.923,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50758,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 04:17:46.786,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50759,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-06-01 04:18:19.527,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50760,,eu.vortex.data.microsoft.com,443,https
2016-06-01 04:32:45.965,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50764,,104.244.43.199,443,https
2016-06-01 04:33:19.698,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50765,,eu.vortex.data.microsoft.com,443,https
2016-06-01 04:47:45.920,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50766,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 04:48:19.837,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50767,,eu.vortex.data.microsoft.com,443,https
2016-06-01 05:02:45.914,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50768,,104.244.43.71,443,https
2016-06-01 05:03:19.971,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50772,,eu.vortex.data.microsoft.com,443,https
2016-06-01 05:17:45.964,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50773,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 05:17:46.694,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50774,,a23-38-7-222.deploy.static.akamaitechnologies.com,443,https
2016-06-01 05:18:20.140,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50775,,eu.vortex.data.microsoft.com,443,https
2016-06-01 05:32:46.002,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50779,,104.244.43.231,443,https
2016-06-01 05:33:20.284,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50780,,eu.vortex.data.microsoft.com,443,https
2016-06-01 05:47:45.936,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50781,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 05:48:20.427,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50782,,eu.vortex.data.microsoft.com,443,https
2016-06-01 06:02:46.006,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50786,,104.244.43.199,443,https
2016-06-01 06:03:20.558,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50787,,eu.vortex.data.microsoft.com,443,https
2016-06-01 06:17:45.967,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50788,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 06:17:46.673,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50789,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 06:18:20.704,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50790,,eu.vortex.data.microsoft.com,443,https
2016-06-01 06:32:45.013,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-06-01 06:32:45.013,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-06-01 06:32:45.997,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50794,,104.244.43.199,443,https
2016-06-01 06:33:20.839,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50795,,eu.vortex.data.microsoft.com,443,https
2016-06-01 06:47:45.971,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50796,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 06:48:20.963,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50797,,eu.vortex.data.microsoft.com,443,https
2016-06-01 07:02:46.002,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50798,,104.244.43.103,443,https
2016-06-01 07:03:21.084,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50802,,eu.vortex.data.microsoft.com,443,https
2016-06-01 07:17:46.015,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50803,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 07:17:46.924,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50804,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 07:18:21.222,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50805,,eu.vortex.data.microsoft.com,443,https
2016-06-01 07:32:46.075,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50809,,104.244.43.103,443,https
2016-06-01 07:33:21.297,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50810,,eu.vortex.data.microsoft.com,443,https
2016-06-01 07:47:46.039,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50811,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 07:48:21.428,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50812,,eu.vortex.data.microsoft.com,443,https
2016-06-01 08:02:46.027,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50814,,104.244.43.103,443,https
2016-06-01 08:03:21.555,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50818,,eu.vortex.data.microsoft.com,443,https
2016-06-01 08:17:46.053,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50819,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 08:17:46.963,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50820,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 08:18:21.679,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50821,,eu.vortex.data.microsoft.com,443,https
2016-06-01 08:32:46.076,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50823,,104.244.43.231,443,https
2016-06-01 08:33:21.853,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50826,,eu.vortex.data.microsoft.com,443,https
2016-06-01 08:47:46.077,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50827,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 08:48:21.958,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50828,,eu.vortex.data.microsoft.com,443,https
2016-06-01 09:02:46.105,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50832,,104.244.43.167,443,https
2016-06-01 09:03:22.032,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50833,,eu.vortex.data.microsoft.com,443,https
2016-06-01 09:17:46.083,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50834,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 09:17:46.834,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50835,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 09:18:22.110,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50836,,eu.vortex.data.microsoft.com,443,https
2016-06-01 09:32:46.137,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50840,,104.244.43.103,443,https
2016-06-01 09:33:22.301,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50841,,eu.vortex.data.microsoft.com,443,https
2016-06-01 09:47:46.105,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50842,,a23-214-64-233.deploy.static.akamaitechnologies.com,80,http
2016-06-01 09:48:22.368,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50843,,eu.vortex.data.microsoft.com,443,https
2016-06-01 10:02:46.093,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50844,,104.244.43.135,443,https
2016-06-01 10:03:22.496,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50848,,eu.vortex.data.microsoft.com,443,https
2016-06-01 10:17:46.130,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50849,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 10:17:47.350,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50850,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 10:18:22.651,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50851,,eu.vortex.data.microsoft.com,443,https
2016-06-01 10:32:46.189,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50855,,104.244.43.167,443,https
2016-06-01 10:33:22.762,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50856,,eu.vortex.data.microsoft.com,443,https
2016-06-01 10:47:46.152,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50857,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 10:48:22.868,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50858,,eu.vortex.data.microsoft.com,443,https
2016-06-01 11:02:46.175,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50860,,104.244.43.7,443,https
2016-06-01 11:03:23.037,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50863,,eu.vortex.data.microsoft.com,443,https
2016-06-01 11:17:46.182,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50864,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-06-01 11:17:46.961,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50865,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 11:18:23.111,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50866,,eu.vortex.data.microsoft.com,443,https
2016-06-01 11:32:46.183,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50870,,104.244.43.103,443,https
2016-06-01 11:33:23.270,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50871,,eu.vortex.data.microsoft.com,443,https
2016-06-01 12:08:24.377,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50872,,a92-122-51-57.deploy.akamaitechnologies.com,80,http
2016-06-01 12:08:24.397,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50873,,a92-122-51-57.deploy.akamaitechnologies.com,80,http
2016-06-01 12:08:24.455,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50876,,104.244.43.231,443,https
2016-06-01 12:08:24.463,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50874,,msnbot-191-232-139-88.search.msn.com,443,https
2016-06-01 12:08:24.585,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50875,,a92-122-51-57.deploy.akamaitechnologies.com,80,http
2016-06-01 13:01:09.322,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50878,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 13:01:09.502,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50882,,104.244.43.199,443,https
2016-06-01 13:01:09.667,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50883,,131.253.61.96,80,http
2016-06-01 13:01:09.902,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50884,,131.253.61.96,443,https
2016-06-01 13:01:10.106,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50885,,a23-55-155-27.deploy.static.akamaitechnologies.com,80,http
2016-06-01 13:01:10.235,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50886,,eu.vortex.data.microsoft.com,443,https
2016-06-01 13:01:14.750,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50887,,msnbot-191-232-139-49.search.msn.com,443,https
2016-06-01 13:01:15.275,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50888,,msnbot-191-232-139-55.search.msn.com,443,https
2016-06-01 13:02:46.232,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50891,,104.244.43.167,443,https
2016-06-01 13:11:33.718,C:\Windows\System32\SIHClient.exe,AUTORITE NT\Système,tcp,MyComputer,50895,,157.56.77.139,443,https
2016-06-01 13:11:48.365,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50896,,eu.vortex.data.microsoft.com,443,https
2016-06-01 13:16:09.528,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50897,,eu.vortex.data.microsoft.com,443,https
2016-06-01 13:17:46.236,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50898,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 13:17:47.057,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50899,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 13:31:09.749,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50900,,eu.vortex.data.microsoft.com,443,https
2016-06-01 13:32:46.225,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50901,,104.244.43.167,443,https
2016-06-01 13:46:09.906,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50905,,eu.vortex.data.microsoft.com,443,https
2016-06-01 13:47:46.254,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50906,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 14:01:10.023,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50907,,eu.vortex.data.microsoft.com,443,https
2016-06-01 14:02:46.276,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50908,,104.244.43.39,443,https
2016-06-01 14:16:10.145,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50912,,eu.vortex.data.microsoft.com,443,https
2016-06-01 14:17:46.238,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50913,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 14:17:47.133,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50914,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 14:31:10.285,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50915,,eu.vortex.data.microsoft.com,443,https
2016-06-01 14:32:46.237,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50916,,104.244.43.39,443,https
2016-06-01 14:46:10.424,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50920,,eu.vortex.data.microsoft.com,443,https
2016-06-01 14:47:46.288,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50921,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 15:01:10.481,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50922,,eu.vortex.data.microsoft.com,443,https
2016-06-01 15:02:46.250,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50923,,104.244.43.103,443,https
2016-06-01 15:16:10.617,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50927,,eu.vortex.data.microsoft.com,443,https
2016-06-01 15:17:46.280,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50928,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 15:17:47.851,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50929,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 15:31:10.757,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50930,,eu.vortex.data.microsoft.com,443,https
2016-06-01 15:32:46.260,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50931,,104.244.43.71,443,https
2016-06-01 15:46:11.077,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50935,,eu.vortex.data.microsoft.com,443,https
2016-06-01 15:47:46.300,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50936,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 16:01:11.185,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50937,,eu.vortex.data.microsoft.com,443,https
2016-06-01 16:02:46.274,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50938,,104.244.43.39,443,https
2016-06-01 16:16:11.290,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50942,,eu.vortex.data.microsoft.com,443,https
2016-06-01 16:17:46.300,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50943,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 16:17:47.625,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50944,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 16:31:11.446,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50955,,eu.vortex.data.microsoft.com,443,https
2016-06-01 16:32:46.179,C:\Users\user\AppData\Local\Microsoft\OneDrive\OneDrive.exe,MyComputer\user,tcp,MyComputer,50956,,msnbot-207-46-194-14.search.msn.com,80,http
2016-06-01 16:32:46.300,C:\Users\user\AppData\Local\Microsoft\OneDrive\OneDrive.exe,MyComputer\user,tcp,MyComputer,50957,,a23-214-35-31.deploy.static.akamaitechnologies.com,443,https
2016-06-01 16:32:46.352,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50961,,104.244.43.39,443,https
2016-06-01 16:46:11.535,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50962,,eu.vortex.data.microsoft.com,443,https
2016-06-01 16:47:46.318,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50963,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-06-01 17:01:06.379,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50964,,65.55.138.111,443,https
2016-06-01 17:01:07.150,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50965,,eu.vortex.data.microsoft.com,443,https
2016-06-01 17:01:10.699,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50966,,65.55.138.111,443,https
2016-06-01 17:01:21.982,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50967,,131.253.61.96,80,http
2016-06-01 17:01:22.218,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50968,,131.253.61.96,443,https
2016-06-01 17:01:23.541,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50969,,msnbot-191-232-139-2.search.msn.com,443,https
2016-06-01 17:01:28.020,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,tcp,MyComputer,50970,,msnbot-191-232-139-7.search.msn.com,443,https
2016-06-01 17:01:28.565,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50971,,65.55.44.51,443,https
2016-06-01 17:01:29.480,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50972,,msnbot-191-232-139-2.search.msn.com,443,https
2016-06-01 17:01:29.963,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-06-01 17:01:29.964,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-06-01 17:02:46.313,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50977,,104.244.43.39,443,https
2016-06-01 17:16:11.810,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50981,,eu.vortex.data.microsoft.com,443,https
2016-06-01 17:17:46.357,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50982,,a23-214-143-15.deploy.static.akamaitechnologies.com,80,http
2016-06-01 17:17:47.235,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,50983,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
2016-06-01 17:31:11.957,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,50984,,eu.vortex.data.microsoft.com,443,https
2016-06-01 17:32:46.339,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50985,,104.244.43.167,443,https
2016-06-01 17:49:40.264,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,50990,,msnbot-191-232-139-55.search.msn.com,443,https
2016-06-01 18:32:45.211,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-06-01 18:32:45.211,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-06-01 20:00:24.249,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58045,,239.255.255.250,1900,ssdp
2016-06-01 20:00:24.250,C:\Windows\System32\svchost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58046,,239.255.255.250,1900,ssdp
2016-06-01 20:00:24.254,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51015,,a184-87-220-86.deploy.static.akamaitechnologies.com,80,http
2016-06-01 20:00:24.262,C:\Windows\System32\dasHost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58049,,239.255.255.250,3702,ws-discovery
2016-06-01 20:00:24.262,C:\Windows\System32\dasHost.exe,AUTORITE NT\SERVICE LOCAL,udp,MyComputer,58049,,239.255.255.250,3702,ws-discovery
2016-06-01 20:00:24.334,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51020,,104.244.43.199,443,https
2016-06-01 20:00:24.581,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51022,,msnbot-191-232-139-49.search.msn.com,443,https
2016-06-01 20:00:24.791,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51023,,msnbot-191-232-139-86.search.msn.com,443,https
2016-06-01 20:00:25.171,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,51024,,eu.vortex.data.microsoft.com,443,https
2016-06-01 20:02:46.373,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51027,,104.244.43.199,443,https
2016-06-01 20:15:24.565,C:\Windows\System32\svchost.exe,AUTORITE NT\Système,tcp,MyComputer,51031,,eu.vortex.data.microsoft.com,443,https
2016-06-01 20:17:46.407,C:\Windows\explorer.exe,MyComputer\user,tcp,MyComputer,51032,,a23-214-64-233.deploy.static.akamaitechnologies.com,80,http
2016-06-01 20:17:48.614,C:\Windows\System32\backgroundTaskHost.exe,MyComputer\user,tcp,MyComputer,51033,,a23-206-41-169.deploy.static.akamaitechnologies.com,443,https
